cancer,drug,logrank_p,cox_hr,n_sens,n_res,fdr_q
TCGA-CHOL,VE821,0.25265554933910966,1.1864789053773006,17,16,0.9744437288454759
TCGA-CHOL,VSP34_8731,0.8714161054508904,0.9149199785268132,17,16,0.9744437288454759
TCGA-CHOL,VTP-A,0.6549910401773527,1.5497678525788583,17,16,0.9744437288454759
TCGA-CHOL,VTP-B,0.8855718020905283,1.847592170464896,17,16,0.9744437288454759
TCGA-CHOL,VX-11e,0.40497462710261933,0.6951884010393612,17,16,0.9744437288454759
TCGA-CHOL,Veliparib,0.5184642929565314,1.1110758548559898,17,16,0.9744437288454759
TCGA-CHOL,Venetoclax,0.7602837154780904,1.150969601931628,17,16,0.9744437288454759
TCGA-CHOL,Vinblastine,0.8471762332937466,0.9225413172813345,17,16,0.9744437288454759
TCGA-CHOL,Vinorelbine,0.3796882867446185,1.0638314402504663,17,16,0.9744437288454759
TCGA-CHOL,Vismodegib,0.6788669237301443,1.4921303353066848,17,16,0.9744437288454759
TCGA-CHOL,Vorinostat,0.19655163744975196,1.2246215979661481,17,16,0.9744437288454759
TCGA-CHOL,WEHI-539,0.18709484906785157,1.379517456084119,17,16,0.9744437288454759
TCGA-CHOL,WZ4003,0.8501411906096675,0.771560928569644,17,16,0.9744437288454759
TCGA-CHOL,Wee1 Inhibitor,0.7698044752342736,1.125683816810306,17,16,0.9744437288454759
TCGA-CHOL,Wnt-C59,0.4037642341518841,0.8973611424955898,17,16,0.9744437288454759
TCGA-CHOL,XAV939,0.4123742547549183,1.137765155373023,17,16,0.9744437288454759
TCGA-CHOL,YK-4-279,0.8948023394010659,1.1733117501427084,17,16,0.9744437288454759
TCGA-CHOL,ZM447439,0.9669626258859697,1.0973033586271985,17,16,0.9846725640890095
TCGA-CHOL,Zoledronate,0.6249586951181058,0.9895397656487243,17,16,0.9744437288454759
TCGA-CHOL,alpha-lipoic acid,0.6788669237301443,0.8579701453204693,17,16,0.9744437288454759
TCGA-CHOL,ascorbate (vitamin C),0.4877547650975622,1.583875817876177,17,16,0.9744437288454759
TCGA-CHOL,glutathione,0.7115137325126148,1.2667536074041128,17,16,0.9744437288454759
TCGA-MESO,123138,0.045419655979740584,0.2778126274043441,41,41,0.1444881092198064
TCGA-MESO,123829,0.21766874614035395,0.6696445725746631,41,41,0.39293448978583373
TCGA-MESO,150412,0.2390579603562754,0.8055944915465457,41,41,0.420620968221801
TCGA-MESO,5-Fluorouracil,0.18128264775793473,0.648942357063341,41,41,0.3574225253667082
TCGA-MESO,5-azacytidine,0.9350409687144142,1.0372905199250277,41,41,0.9486912018343328
TCGA-MESO,50869,0.8800509665905442,0.8889756745860937,41,41,0.919490520558761
TCGA-MESO,615590,0.4873609713999061,0.957441030473264,41,41,0.6451730954722567
TCGA-MESO,630600,0.09667253570103387,0.6207181605345227,41,41,0.24211680112511186
TCGA-MESO,667880,0.012013053485419997,2.2758273766630244,41,41,0.07536659075862914
TCGA-MESO,720427,0.0035234525648106924,4.60217137304556,41,41,0.02932566604307879
TCGA-MESO,729189,0.3540325179735311,1.023899105325063,41,41,0.5407749450364925
TCGA-MESO,741909,0.0010039464470491188,2.4775848862220102,41,41,0.015505395126647501
